ObjectNumber,ImageHighRes,ImageLowRes,ImageThumb,Title,Description,CollectionType,Subject,WorkMaker,WorkMedium,WorkDateEarliest,WorkDateLatest,ProductionPlace,OnPOD,PrimaryOrSecondaryImage
1885P2525,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2525.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2525.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2525.jpg,The Battle of Hyderabad,Study for the painting in the Royal Academy Collection.,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works)",George Jones,Oil on panel,1843,1843,,,Primary
1885P2527,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2527.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2527.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2527.jpg,Portrait Of Sir John Franklin Rn (1770-1847),"Sir John Franklin, His ship And His Entire Crew All Perished In The Search For The North West Passage.",Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Portraits",Thomas Phillips,Oil on canvas,1825,1825,,,Primary
1885P2528,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2528.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2528.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2528.jpg,The Reluctant Departure,,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works)",William Collins,Oil on canvas,1815,1815,,,Primary
1885P2529,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2529-crop.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2529-crop.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2529-crop.jpg,Prayers in the Desert,,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works)",William James Muller,Oil on canvas,1840,1849,,Yes,Primary
1885P2530,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2530.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2530.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2530.jpg,Street Scene in Cairo,,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works)",William James Muller,Oil on canvas,1839,1839,,,Primary
1885P2531,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2531.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2531.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2531.jpg,Arab Shepherds,,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works)",William James Muller,Oil on canvas,1842,1842,,,Primary
1885P2533,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2533.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2533.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2533.jpg,Naughty Pet,,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works)",Henry Wyatt,Oil on canvas,1814,1840,,,Primary
1885P2534,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2534.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2534.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2534.jpg,The Taming of the Shrew,,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works)",John Gilbert,Oil on canvas,1859,1861,,,Primary
1885P2535,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2535.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2535.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2535.jpg,A Norwegian Midnight,,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Landscapes (Representations)",Alfred William Hunt,Oil on canvas,1878,1879,,,Primary
1885P2536,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2536.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2536.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2536.jpg,The Challenge Of Rodomont To Rogero,"Scene From Ariosto's 'Orlando Furioso' Challege Of Rodomont To Rogero In Presence Of Charlemagne And Bradamant, Rogero's Bride. Exh RA As 'The Challenge'.",Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works)",Henry Perronet Briggs,Oil on canvas,1825,1827,,,Primary
1885P2539,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2539_bw.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2539_bw.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2539_bw.jpg,"An Old Oak, Forest Of Arden, Warwickshire",,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works)",Frederick Henry Henshaw,Oil on canvas,1850,1850,,,Primary
1885P2540,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2540.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2540.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2540.jpg,The Trial of Queen Catherine of Aragon,,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works)",Baron Henry Nelson O'Neil,Oil on canvas,1846,1848,,,Primary
1885P2541,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2541.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2541.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2541.jpg,"Greenfield House, Harborne",,Fine Art Prints and Drawings,"Paintings (Visual Works), Watercolours (Paintings)",David Cox Jnr,"Watercolour, with touches of gouache and gum arabic onpaper",,,,,Primary
1885P2542,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2542.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2542.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2542.jpg,Newhaven Pier,,Fine Art Prints and Drawings,"Paintings (Visual Works), Watercolours (Paintings)",William Roxby Beverley,Watercolour and bodycolour,1872,1872,,,Primary
1885P2543,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2543.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2543.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2543.jpg,Portrait of William Murdoch (1754-1839),,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Portraits",John Graham-Gilbert,Oil on canvas,1823,1827,,,Primary
1885P2545,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2545.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2545.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2545.jpg,Portrait of George Dawson,,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Portraits",Henry Turner Munns,Oil on canvas,1877,1877,,,Primary
1885P2547,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2547.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2547.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2547.jpg,Pandora Crowned by the Seasons,,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works)",William Etty,Oil on canvas,1823,1824,,,Primary
1885P2549,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2549.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2549.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2549.jpg,Portrait Of Cardinal Newman ( 1801-1890 ),The Original Portrait Was Painted In 1874 And Exhibited At The RA As No. 143.,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Portraits",William Thomas Roden,Oil on canvas,1879,1879,,,Primary
1885P2550,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2550.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2550.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2550.jpg,Portrait Of John Birt Davies,The Sitter Was The Birmingham Coroner.,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Portraits",William Thomas Roden,Oil on canvas,1873,1873,,,Primary
1885P2551,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2551.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2551.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2551.jpg,Portrait of The Rt. Hon. Jesse Collings (1831-1920),,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Portraits",Jonathon Pratt,Oil on canvas,1881,1881,,,Primary
1885P2552,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2552.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2552.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2552.jpg,Portrait of Alderman Edward Corn Osborne,,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Portraits",William Thomas Roden,Oil on canvas,1873,1873,,,Primary
1885P2553,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2553.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2553.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2553.jpg,Portrait Of John Skirrow Wright ( 1823-1880 ),,Fine Art Paintings and Sculpture,"Paintings (Visual Works), Portraits",Jonathon Pratt,,1880,1880,,,Primary
1885P2554,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2554.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2554.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2554.jpg,Portrait of Peter Hollins (1800-1886),,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Portraits",William Thomas Roden,Oil on canvas,1868,1868,,,Primary
1885P2557,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2557.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2557.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2557.jpg,Fish,,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works)",Moses Haughton,Oil on canvas,1780,1790,,,Primary
1885P2562,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2562.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2562.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2562.jpg,Portrait of Joseph Sturge,,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Portraits",Jerry Barratt,Oil on canvas,1855,1855,,,Primary
1885P2567,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2567.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2567.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2567.jpg,Portrait Of John Freeth,,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Portraits",,Oil on canvas,1731,1800,,,Primary
1885P2571,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2571.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2571.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2571.jpg,The Rev. Hugh Hutton (1795-1871),"Rev. Hugh Hutton Was Minister Of The Old Meeting House, Birmingham Between 1822 -1851. He Also Appears In Haydon's 'The Meeting Of The Unions'",Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Portraits",Douglas Y. Blakiston,Oil on canvas,1840,1860,,,Primary
1885P2573,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2573.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2573.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2573.jpg,Juliet,"Image For The Lines From Shakespeare: O Romeo, Romeo Wherefore Art Thou Romeo",Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Portraits",Henry Wyatt,Oil on canvas,1832,1832,,,Primary
1885P2574,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2574.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2574.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2574.jpg,George Dawson and his Friends,,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Portraits",Ernest Lancaster Thompson,Oil on panel,1879,1879,,,Primary
1885P2577,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2577.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2577.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2577.jpg,Thomas Wright Hill,,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Portraits",,Oil on canvas,1800,1851,,,Primary
1885P2578,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2578.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2578.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2578.jpg,George Edmonds,,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Portraits",,Oil on canvas,1800,1900,,,Primary
1885P2580,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2580.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2580.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2580.jpg,Portrait Of Joseph Goodyear (1797-1839),,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Portraits",Henry Room,Oil on canvas,1830,1839,,,Primary
1885P2584,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2584.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2584.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2584.jpg,The Angry Father or The Discovery of the Clandestine Correspondence,,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works)",John Opie,Oil on canvas,1801,1802,,,Primary
1885P2585,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2585.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2585.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2585.jpg,Portrait Of Charles B Adderley 1st Lord Norton,Painted By Order Of The Council In Commemoration Of The Council Of The 1st Lord Norton's (1814-1905) Gift To The City Of Adderley Park.,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Portraits",Henry Weigall Jnr,Oil on canvas,1865,1865,,,Primary
1885P2586,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1985P2986.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1985P2986.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1985P2986.jpg,Portrait Of Sir Josiah Mason,,Fine Art Paintings and Sculpture,"Paintings (Visual Works), Portraits",Henry Turner Munns (Artist),,1873,1873,,,Primary
1885P2587,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2587.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2587.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2587.jpg,Dead Game,The First Picture Acquired Towards The Formation Of A Free Art Gallery.,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works)",Edward Coleman,Oil on canvas,1829,1829,,,Primary
1885P2589,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2589.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2589.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2589.jpg,"Hampstead Heath, Summer",,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works)",Philippe J De Loutherbourg,"Polygraph, a mechanical painting",1787,1787,,,Primary
1885P2591,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2591.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2591.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2591.jpg,Winter Scene,,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works)",Philippe J De Loutherbourg,"Polygraph, a mechanical painting",1787,1787,,,Primary
1885P2593,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2593.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2593.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2593.jpg,The Virgin and Child with Angels and Donors,,Fine Art Paintings and Sculpture,"Paintings (Visual Works), Tempera Paintings ",Master of Castelsardo,Tempera on canvas laid on wood panel,1475,1500,,,Primary
1885P2599,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2599.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2599.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2599.jpg,Portrait of William Ewart Gladstone (1809-1898),,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Portraits",William Thomas Roden,Oil on canvas,1877,1877,,,Primary
1885P2600,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2600.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2600.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2600.jpg,"Monte Marmorolo, Italy",,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Landscapes (Representations)",Elijah Walton,Oil on canvas,1867,1867,,Yes,Primary
1885P2607,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1985P2607.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1985P2607.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1985P2607.jpg,Heaven Opened,,Fine Art Prints and Drawings,"Watercolours (Paintings), Paintings (Visual Works)",George Jones (Artist),"Watercolour, Ink And Ink Wash On Paper",1850,1850,,,Primary
1885P2622,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2622_view2.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2622_view2.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2622_view2.jpg,Bust of David Cox (1783-1859),,Fine Art Paintings and Sculpture,Sculpture (Visual Works),Peter Hollins,Marble,1860,1860,,,Secondary
1885P2622,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2622_view3.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2622_view3.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2622_view3.jpg,Bust of David Cox (1783-1859),,Fine Art Paintings and Sculpture,Sculpture (Visual Works),Peter Hollins,Marble,1860,1860,,,Secondary
1885P2622,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2622.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2622.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2622.jpg,Bust of David Cox (1783-1859),,Fine Art Paintings and Sculpture,Sculpture (Visual Works),Peter Hollins,Marble,1860,1860,,,Primary
1885P2661,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P2661.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P2661.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P2661.jpg,"A Forest Glade, Arden, Warwickshire",,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works)",Frederick Henry Henshaw,Oil on canvas,1844,1845,,,Primary
1885P3164,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P3164-view2.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P3164-view2.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P3164-view2.jpg,Bust of The Duke of Wellington,,Fine Art Paintings and Sculpture,Sculpture (Visual Works),Henry Weigall,Bronze,1851,1852,,,Primary
1885P3166,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P3166.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P3166.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P3166.jpg,Memories,,Fine Art Prints and Drawings,"Paintings (Visual Works), Watercolours (Paintings)",Walter Langley,Watercolour with scraping-out on Whatman paper,1885,1885,,Yes,Primary
1885P3181,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P3181-view2.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P3181-view2.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P3181-view2.jpg,Portrait of Sir Charles Holte (1721-82),,Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Portraits",Thomas Gainsborough,Oil on canvas,1770,1774,,,Primary
1885P3182,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1885P3182.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1885P3182.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1885P3182.jpg,"Portrait Of Anne, Lady Holte ( 1734-99 )","The Sitter, Anne Jesson, Married Sir Charles Holte, 6th Baronet  (1721-1782) In 1755.",Fine Art Paintings and Sculpture,"Oil Paintings (Visual Works), Paintings (Visual Works), Portraits",George Romney,Oil on canvas,1781,1783,,,Primary
